species	day	month	year	hour	minute	second	temp_1	temp_2	temp_3	temp_4	temp_5	temp_6	t_air	Lon	Lat
Fulanus_beltranus	9	6	2020	17	40	0	17.6244	19.4164	21.5476	15.9044	18.5012	18.5396	10.658	46.6426	1.14175
Fulanus_beltranus	9	6	2020	17	44	0	20.4068	20.9764	22.4996	17.0132	20.4068	21.0532	9.9172	46.6426	1.14175
Fulanus_beltranus	9	6	2020	17	48	0	16.7844	17.2036	17.6244	15.3684	16.0948	15.9812	7.602	46.6426	1.14175
Fulanus_beltranus	9	6	2020	17	52	0	15.0612	16.3252	15.3684	14.3316	13.946	15.0228	7.1268	46.6426	1.14175
Fulanus_beltranus	9	6	2020	17	56	0	13.138	14.37	13.0596	13.5236	11.978	12.0164	5.018	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	0	0	6.2948	8.6644	9.6052	6.4132	5.138	8.7428	5.8164	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	4	0	6.4932	9.2132	10.4628	6.4932	5.058	9.0964	6.89	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	8	0	7.3652	10.8916	12.21	7.2068	6.0564	10.6196	6.4932	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	12	0	8.154	11.746	13.946	8.2324	7.0884	11.9396	6.81	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	16	0	7.6804	11.2404	13.5236	7.8772	6.7316	10.2692	5.738	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	20	0	9.5652	12.674	15.1764	8.5076	7.602	14.0612	7.3252	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	24	0	9.2532	12.9828	16.2484	8.978	7.9572	14.3316	6.9684	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	28	0	10.5412	19.53	19.2644	10.1508	9.722	19.6836	9.6436	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	32	0	11.0852	19.6452	21.9668	11.3572	10.8916	21.9284	9.0964	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	36	0	12.2484	24.1732	25.05	12.1332	11.474	25.6596	10.8916	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	40	0	14.4468	23.146	26.0404	12.6356	12.1332	25.2772	9.018	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	44	0	13.8308	18.426	23.4116	11.4356	10.3076	21.0532	9.018	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	48	0	15.9044	19.1492	24.706	11.5908	10.5796	24.1348	9.37	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	52	0	18.6548	20.7492	28.066	12.8292	11.5908	27.53	11.0852	46.6426	1.14175
Fulanus_beltranus	9	6	2020	18	56	0	22.4612	26.3844	34.1236	14.8308	13.4452	34.514	11.202	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	0	0	21.7764	27.6836	35.57	16.0196	14.754	33.6948	11.2804	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	4	0	19.9492	26.7268	35.7268	16.1716	14.7924	31.7172	11.0852	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	8	0	17.586	23.0692	33.89	15.8276	15.0612	26.7652	10.5028	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	12	0	17.2036	21.5476	31.8724	15.0612	14.9844	25.05	10.3076	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	16	0	18.1204	21.6612	31.9892	14.8692	15.2148	25.8884	10.93	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	20	0	15.9044	17.9684	28.5636	14.5236	15.0228	19.7972	8.0756	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	24	0	13.2148	16.1716	23.146	12.5972	13.0596	15.674	8.8612	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	28	0	13.2916	16.21	23.146	12.5204	13.33	16.2868	8.6644	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	32	0	13.6772	16.7076	23.9828	12.2484	13.2532	17.2804	8.7044	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	36	0	14.2548	17.09	24.7444	12.4036	13.9076	18.1204	9.8788	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	40	0	14.946	17.8916	26.0404	13.3684	15.0612	18.2724	8.9396	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	44	0	16.6692	20.026	28.1796	14.5236	16.746	20.7108	10.3076	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	48	0	16.2868	19.1492	28.41	14.9076	16.7076	19.7588	9.9172	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	52	0	15.674	18.3876	27.0324	14.754	16.2484	18.7684	9.41	46.6426	1.14175
Fulanus_beltranus	9	6	2020	19	56	0	14.8308	17.8148	26.6516	14.0228	15.7508	17.8148	9.2916	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	0	0	15.7892	18.8068	28.1044	14.2548	17.0516	19.4164	10.346	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	4	0	14.9076	18.2724	26.7652	13.9076	16.2484	18.1972	10.034	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	8	0	15.6356	19.1876	27.186	14.1396	17.2804	19.378	10.7748	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	12	0	16.898	20.2916	29.0996	14.9076	19.1124	21.13	10.7364	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	16	0	17.0516	20.0644	28.794	15.2532	19.3028	20.7108	10.2292	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	20	0	14.4084	17.6628	25.354	14.2164	16.3252	16.7844	9.0964	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	24	0	14.6004	18.5396	24.7828	13.7924	16.2868	17.5476	10.346	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	28	0	21.6244	25.0116	31.7572	16.0196	26.1556	26.9572	14.4084	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	32	0	31.7956	31.9892	39.5284	20.8628	36.7892	34.5924	13.138	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	36	0	35.1396	34.0452	43.7412	23.9076	41.1364	35.6484	13.1764	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	40	0	30.4068	31.5252	39.73	22.1188	35.61	31.6404	14.754	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	44	0	27.9892	30.2916	38.81	22.4996	36.2772	29.138	11.6676	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	48	0	16.4788	19.1876	28.218	16.746	21.3956	17.2804	9.6052	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	52	0	13.2916	17.8916	22.346	12.9444	15.9044	15.0612	9.8004	46.6426	1.14175
Fulanus_beltranus	9	6	2020	20	56	0	13.0596	17.8916	21.6996	12.1332	15.5972	15.5204	9.9172	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	0	0	5.7764	10.1124	7.4036	8.2324	4.0948	9.2532	10.658	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	4	0	5.498	10.4628	9.5652	8.978	4.738	11.2404	12.8292	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	8	0	6.85	15.6356	12.21	9.6436	6.1348	14.2548	13.9844	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	12	0	6.7316	15.0612	13.4068	10.4244	6.2548	16.5156	13.7924	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	16	0	7.0484	18.578	13.5236	11.0084	6.89	18.9204	13.0996	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	20	0	9.0564	16.6692	14.7156	11.5524	7.8772	21.0148	13.8308	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	24	0	9.2132	16.8612	15.9044	12.1332	8.8612	23.4116	14.4084	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	28	0	8.626	24.3636	17.1668	12.8292	8.978	25.354	13.6388	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	32	0	8.626	25.7348	19.7972	13.0212	10.386	30.2148	16.7076	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	36	0	9.1748	27.3012	23.146	13.2532	10.8916	33.6564	13.7156	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	40	0	12.906	30.5604	26.1924	13.7156	11.1252	37.698	15.9044	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	44	0	19.874	29.714	27.3764	14.37	12.5588	41.4196	16.6692	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	48	0	23.8308	32.8404	31.5636	15.4052	14.3316	45.4756	15.4436	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	52	0	24.9348	29.5604	35.0612	15.482	14.1396	43.8228	17.8916	46.6426	1.14175
Fulanus_beltranus	9	6	2020	21	56	0	25.85	31.7956	36.6708	15.7892	14.4468	43.3716	15.2148	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	0	0	18.6548	23.9828	25.354	13.9076	13.2148	26.842	12.21	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	4	0	13.562	16.9748	18.9972	11.8228	10.8132	17.6244	10.4244	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	8	0	11.2804	14.754	16.1332	10.8916	9.8004	14.1396	9.762	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	12	0	14.4468	20.178	23.146	11.3188	10.5796	26.6516	13.8692	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	16	0	19.8356	23.7172	33.618	14.178	13.9844	30.7924	11.474	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	20	0	22.3844	26.0788	39.6084	15.8276	16.4404	34.0452	11.8612	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	24	0	20.5588	25.05	38.0148	15.4052	15.866	36.1204	15.5972	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	28	0	23.0692	25.7732	43.906	17.242	18.3108	34.6708	12.5972	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	32	0	20.1012	24.098	38.6116	15.138	15.6356	30.0612	13.1764	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	36	0	33.1508	34.514	55.738	18.8836	24.8596	47.442	16.6308	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	40	0	32.0276	30.4068	57.522	20.8628	27.338	40.25	13.138	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	44	0	21.3956	23.4884	39.93	18.0436	20.1012	25.9636	12.3268	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	48	0	16.5924	20.7108	31.2548	14.946	16.554	20.7108	11.5908	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	52	0	17.9684	22.194	27.6068	15.2532	18.4644	23.4116	11.8228	46.6426	1.14175
Fulanus_beltranus	9	6	2020	22	56	0	15.7508	20.026	23.1076	14.37	15.9428	19.9876	11.5908	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	0	0	14.6772	19.8356	21.6244	13.6004	15.674	19.1124	12.9444	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	4	0	13.4852	18.082	22.0036	12.5972	14.9076	16.898	9.722	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	8	0	17.9684	21.13	29.714	15.0612	20.7492	22.7268	11.2404	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	12	0	15.9428	19.53	26.8036	14.2164	17.434	19.6068	10.5796	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	16	0	20.178	22.042	31.2548	16.5156	23.3748	25.7348	15.8276	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	20	0	27.7972	25.9636	41.906	21.0148	33.074	32.7252	11.3572	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	24	0	18.9204	21.434	31.0228	16.2868	22.4228	22.4612	12.3652	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	28	0	16.5156	20.6724	25.506	14.9844	19.6068	20.1396	10.658	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	32	0	14.5236	17.9684	20.5972	14.3316	17.2036	16.9364	7.0084	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	36	0	20.2548	23.7172	26.7268	17.6244	24.5924	26.8804	9.6052	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	40	0	16.058	17.93	23.5268	16.8228	20.1012	20.1012	6.6516	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	44	0	11.8228	14.754	17.09	14.6004	14.7156	14.2164	4.818	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	48	0	9.3316	12.4804	12.4804	12.442	10.6196	10.658	4.5364	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	52	0	8.154	11.8612	10.5796	11.1636	9.0564	9.37	4.4164	46.6426	1.14175
Fulanus_beltranus	9	6	2020	23	56	0	8.4676	12.674	11.2804	11.0084	9.3316	10.5412	5.018	46.6426	1.14175
Fulanus_beltranus	10	7	2020	0	0	0	8.8612	14.0228	8.5076	7.1668	6.5332	15.3684	11.4356	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	4	0	7.8388	13.9844	10.1124	7.3652	7.562	15.7508	11.3188	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	8	0	7.562	15.2148	13.3684	7.8772	8.9396	16.746	10.4628	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	12	0	7.6804	16.058	16.7844	8.8612	10.1508	19.4548	10.8132	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	16	0	9.722	19.8356	18.082	10.386	11.6676	21.3572	11.746	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	20	0	12.0548	18.4644	21.9668	11.8612	14.2932	25.506	11.4356	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	24	0	12.5588	21.4724	24.7444	13.0212	15.5588	24.554	10.658	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	28	0	11.4356	17.93	22.7268	12.0548	14.1012	19.4932	10.1908	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	32	0	12.21	21.13	24.7444	12.7124	15.2916	22.9556	9.9956	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	36	0	13.754	26.1924	29.0996	13.8308	16.9364	26.8804	10.074	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	40	0	13.2916	19.7588	25.7348	12.8676	15.5972	22.9172	10.5796	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	44	0	13.8692	18.4644	25.05	13.3684	15.7508	20.482	9.722	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	48	0	15.138	19.6836	26.1556	13.8692	16.6692	23.45	10.5412	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	52	0	15.5972	19.4932	26.0404	14.1396	16.898	23.2596	10.8132	47.105399	1.114642
Fulanus_beltranus	10	7	2020	0	56	0	19.7204	25.506	31.4868	15.0228	17.586	34.0852	12.4036	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	0	0	21.0916	27.0324	36.6324	16.1332	18.1972	33.074	13.0596	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	4	0	20.7876	27.6452	37.818	16.746	19.2644	32.298	12.4036	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	8	0	18.8452	23.9828	35.0228	16.5924	19.4932	27.5684	12.0164	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	12	0	16.8228	20.026	29.8676	14.7156	17.93	24.4772	11.3572	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	16	0	21.6996	25.5828	37.658	16.21	20.33	32.2596	12.5972	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	20	0	25.202	27.186	43.1268	17.93	23.0692	39.05	13.6772	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	24	0	24.1732	26.4596	44.8532	18.5012	22.9172	32.066	11.3572	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	28	0	19.4932	21.2436	33.8116	16.746	20.5204	23.8692	11.6676	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	32	0	17.586	19.53	29.4452	16.1716	19.1492	20.7108	9.9572	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	36	0	17.5092	20.1012	27.4148	15.9812	19.6836	21.5476	11.5524	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	40	0	14.7156	17.09	22.7652	14.7924	17.09	16.4788	9.722	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	44	0	18.8452	19.9876	27.0708	15.2916	20.634	25.7348	12.2484	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	48	0	28.1044	24.6676	42.8004	18.9972	29.714	31.6788	11.1636	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	52	0	29.1764	23.9444	44.5236	19.6452	30.8692	30.7924	12.2484	47.105399	1.114642
Fulanus_beltranus	10	7	2020	1	56	0	21.8516	20.6724	33.346	17.8148	23.754	23.1076	11.9396	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	0	0	17.6628	18.6548	25.8116	16.402	19.7972	19.378	11.6292	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	4	0	16.746	18.3876	24.7444	15.5972	19.3396	19.3396	11.0084	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	8	0	29.2148	28.1796	41.1764	19.9492	37.5796	35.7268	14.4468	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	12	0	40.09	32.9572	53.85	25.7348	45.85	41.0148	13.8692	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	16	0	24.8212	23.2596	39.09	21.2052	28.7172	23.9828	10.97	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	20	0	16.746	17.7396	26.1556	15.7892	20.026	16.9748	9.8788	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	24	0	14.0612	16.5924	20.178	13.6772	16.6692	14.6004	9.37	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	28	0	15.2532	17.9684	20.2548	13.5236	17.586	17.3188	10.034	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	32	0	11.978	14.6772	17.3188	11.5124	13.8308	12.5588	8.5476	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	36	0	10.3076	13.6004	14.946	9.9956	11.8228	11.4356	8.626	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	40	0	16.1332	18.5396	18.5396	12.442	18.6548	18.1204	8.8212	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	44	0	9.37	11.706	13.8308	10.5796	10.2692	9.3316	5.698	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	48	0	9.8004	12.3652	13.6772	11.3188	9.37	10.074	7.0484	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	52	0	7.7588	10.6196	10.7748	9.6436	7.4836	7.4436	6.0964	47.105399	1.114642
Fulanus_beltranus	10	7	2020	2	56	0	6.4132	9.2916	7.7204	7.7988	6.1748	5.8164	4.0532	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	0	0	9.37	10.5796	14.8692	8.7044	8.626	12.1332	7.4436	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	4	0	10.034	10.2692	15.3684	9.41	9.6436	12.2884	6.3748	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	8	0	9.1748	9.1748	14.6388	8.7828	8.6644	9.9956	5.218	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	12	0	9.37	9.722	13.6772	9.3316	8.7828	10.6196	6.4932	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	16	0	9.6052	9.2916	13.9076	9.8388	9.018	10.346	5.578	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	20	0	8.3892	8.3508	13.0212	8.7044	7.562	8.4676	5.218	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	24	0	7.6804	8.0356	11.6676	7.9956	6.89	7.602	5.058	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	28	0	8.4676	9.2532	14.4852	8.5476	8.0356	9.4868	4.938	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	32	0	8.626	9.4868	14.6772	8.5476	8.3508	9.8388	5.258	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	36	0	9.4868	9.9572	15.2532	9.3316	9.2532	11.1252	5.9364	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	40	0	8.9396	8.6644	13.4452	9.2532	9.1748	9.1348	5.8564	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	44	0	9.1748	10.034	14.754	9.2532	8.3508	11.3572	7.4036	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	48	0	10.97	11.202	17.9684	10.5412	10.034	13.5236	6.2948	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	52	0	10.6196	11.1252	16.9748	10.6964	10.1508	12.21	6.2948	47.105399	1.114642
Fulanus_beltranus	10	7	2020	3	56	0	10.1908	11.202	16.9748	10.1124	9.4484	11.4356	5.9364	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	0	0	8.9396	9.0964	14.1396	8.978	8.7044	9.1748	5.298	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	4	0	9.762	10.658	16.2868	9.4868	8.8996	11.978	5.9364	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	8	0	11.2804	11.5908	19.0356	10.5796	10.2692	13.2916	7.0484	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	12	0	12.0164	11.978	19.7204	11.6292	10.97	13.8692	6.6916	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	16	0	9.8388	10.4244	15.5588	9.8788	9.0564	10.4244	6.89	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	20	0	9.722	10.5028	15.2916	9.3316	8.8612	10.7748	6.4132	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	24	0	8.5476	9.41	13.138	8.5476	7.9572	8.8996	6.0164	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	28	0	9.2916	10.4244	14.9076	9.0564	8.9396	10.3076	6.7316	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	32	0	9.4484	10.1508	14.946	9.1748	9.2532	9.8788	6.4132	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	36	0	8.5476	9.1348	12.9444	8.5476	8.1924	8.5476	5.498	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	40	0	8.4292	9.3316	12.674	8.4676	7.602	8.7428	5.9764	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	44	0	9.4484	10.386	14.0228	9.1748	8.626	10.346	6.6516	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	48	0	12.7908	13.6004	19.4932	11.6292	12.21	15.0996	8.4292	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	52	0	13.2532	13.8308	21.2052	11.978	12.674	14.6772	7.7588	47.105399	1.114642
Fulanus_beltranus	10	7	2020	4	56	0	14.3316	14.8308	22.994	12.6356	13.5236	16.4404	8.114	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	0	0	11.6292	11.5124	17.6628	10.8916	11.3572	11.5524	6.6916	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	4	0	8.4292	8.7428	11.5524	9.1348	8.3508	7.522	4.4564	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	8	0	6.0164	7.522	7.9172	7.2852	5.458	4.978	3.3268	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	12	0	4.938	6.4932	5.9364	5.698	4.0532	4.2548	3.3268	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	16	0	5.298	6.85	6.81	5.458	4.5364	4.778	3.2052	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	20	0	5.058	6.3748	6.2548	5.218	4.4164	4.0948	2.7188	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	24	0	4.6164	5.9764	5.298	4.818	3.9332	3.7716	2.6772	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	28	0	4.4964	6.2948	5.218	4.6564	3.57	3.9332	2.7988	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	32	0	5.298	6.85	6.85	5.018	4.4564	5.338	3.0836	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	36	0	5.698	6.93	7.2852	5.458	5.258	5.218	2.434	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	40	0	5.178	6.4932	5.218	5.178	4.818	4.2548	2.474	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	44	0	4.818	6.3348	4.978	5.138	4.698	4.0132	2.434	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	48	0	4.0948	5.218	4.1348	4.4164	3.69	2.962	1.8212	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	52	0	3.65	4.978	3.4884	3.7316	2.7188	2.5956	1.5348	47.105399	1.114642
Fulanus_beltranus	10	7	2020	5	56	0	4.2548	5.538	5.058	3.9332	2.922	3.5284	1.7796	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	0	0	6.6116	6.3748	10.658	6.1748	6.0164	6.6516	3.4084	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	4	0	6.85	6.7716	11.4356	6.4932	6.2548	7.0484	3.8516	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	8	0	7.1668	6.93	11.746	6.9684	6.9684	7.4436	3.4484	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	12	0	7.642	7.3252	11.3188	7.7588	7.2852	8.2324	4.2948	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	16	0	8.4676	8.0356	11.8228	8.7828	8.3108	9.5268	4.4964	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	20	0	8.9396	8.3508	11.7844	9.37	8.4676	10.3076	5.498	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	24	0	9.9572	9.41	12.906	10.4628	9.37	12.5972	5.498	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	28	0	9.9572	8.8612	12.9444	10.4628	8.8612	11.1252	4.0948	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	32	0	10.658	10.034	14.5236	10.4244	9.2532	12.906	5.058	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	36	0	10.8532	9.8004	16.058	10.658	9.762	11.9012	4.818	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	40	0	10.034	9.3316	15.5204	10.1124	8.8612	10.658	4.5764	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	44	0	9.8788	9.41	15.4436	9.9572	8.6644	10.8532	4.698	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	48	0	9.6436	9.3316	15.4436	9.6052	8.3892	10.2692	5.338	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	52	0	9.37	9.3316	13.9844	9.8004	7.9956	9.9956	6.6916	47.105399	1.114642
Fulanus_beltranus	10	7	2020	6	56	0	11.6676	12.0548	15.674	10.8916	10.034	16.1332	8.3508	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	0	0	13.6772	13.0212	18.1972	12.3652	11.2404	17.7012	8.2324	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	4	0	12.7124	12.3652	17.5092	12.4804	10.5028	14.8308	6.4532	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	8	0	13.4452	12.9444	18.73	12.9828	10.97	16.4404	8.3508	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	12	0	14.0612	13.4068	19.6452	13.5236	11.3572	16.6308	6.7716	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	16	0	13.1764	12.4804	19.4164	12.8292	11.2404	14.9076	7.3652	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	20	0	11.5524	11.5124	19.5684	11.3188	10.2292	12.5204	6.0164	47.105399	1.114642
Fulanus_beltranus	10	7	2020	7	24	0	9.9172	9.9172	16.402	10.5412	8.978	10.1124	5.218	47.105399	1.114642
